year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2009,AUS,PISA_Average,All,HiY,82.45693343,77.12098214,93.54596279
2010,AUS,PISA_Average,All,HiY,82.45693343,77.12098214,93.54596279
2011,AUS,PISA_Average,All,HiY,82.45693343,77.12098214,93.54596279
2012,AUS,PISA_Average,All,HiY,78.50012442,73.59520302,93.78453256
2013,AUS,PISA_Average,All,HiY,78.50012442,73.59520302,93.78453256
2014,AUS,PISA_Average,All,HiY,78.50012442,73.59520302,93.78453256
2015,AUS,PISA_Average,All,HiY,73.63260043,69.17736134,93.9599527
2016,AUS,PISA_Average,All,HiY,73.63260043,69.17736134,93.9599527
2006,AUS,PISA_Average,Female,HiY,85.53410445,79.76206224,93.22762531
2007,AUS,PISA_Average,Female,HiY,85.53410445,79.76206224,93.22762531
2008,AUS,PISA_Average,Female,HiY,85.53410445,79.76206224,93.22762531
2009,AUS,PISA_Average,Female,HiY,85.85636886,80.31933347,93.54596279
2010,AUS,PISA_Average,Female,HiY,85.85636886,80.31933347,93.54596279
2011,AUS,PISA_Average,Female,HiY,85.85636886,80.31933347,93.54596279
2012,AUS,PISA_Average,Female,HiY,80.95068057,75.92970485,93.78453256
2013,AUS,PISA_Average,Female,HiY,80.95068057,75.92970485,93.78453256
2014,AUS,PISA_Average,Female,HiY,80.95068057,75.92970485,93.78453256
2015,AUS,PISA_Average,Female,HiY,75.86869251,71.28819676,93.9599527
2016,AUS,PISA_Average,Female,HiY,75.86869251,71.28819676,93.9599527
2006,AUS,PISA_Average,Male,HiY,81.17251164,75.64203664,93.22762531
2007,AUS,PISA_Average,Male,HiY,81.17251164,75.64203664,93.22762531
2008,AUS,PISA_Average,Male,HiY,81.17251164,75.64203664,93.22762531
2009,AUS,PISA_Average,Male,HiY,80.12239263,74.90660022,93.54596279
2010,AUS,PISA_Average,Male,HiY,80.12239263,74.90660022,93.54596279
2011,AUS,PISA_Average,Male,HiY,80.12239263,74.90660022,93.54596279
2012,AUS,PISA_Average,Male,HiY,76.91287872,72.08738214,93.78453256
2013,AUS,PISA_Average,Male,HiY,76.91287872,72.08738214,93.78453256
2014,AUS,PISA_Average,Male,HiY,76.91287872,72.08738214,93.78453256
2015,AUS,PISA_Average,Male,HiY,72.67718415,68.25488705,93.9599527
2016,AUS,PISA_Average,Male,HiY,72.67718415,68.25488705,93.9599527
2006,AUT,PISA_Average,All,HiY,74.07473638,69.41449797,93.74467134
2007,AUT,PISA_Average,All,HiY,74.07473638,69.41449797,93.74467134
2008,AUT,PISA_Average,All,HiY,74.07473638,69.41449797,93.74467134
2009,AUT,PISA_Average,All,HiY,66.94383757,62.74712957,93.76942177
2010,AUT,PISA_Average,All,HiY,66.94383757,62.74712957,93.76942177
2011,AUT,PISA_Average,All,HiY,66.94383757,62.74712957,93.76942177
2012,AUT,PISA_Average,All,HiY,73.25568132,68.87627631,94.05022853
2013,AUT,PISA_Average,All,HiY,73.25568132,68.87627631,94.05022853
2014,AUT,PISA_Average,All,HiY,73.25568132,68.87627631,94.05022853
2015,AUT,PISA_Average,All,HiY,69.64823399,65.48252147,94.01511623
2016,AUT,PISA_Average,All,HiY,69.64823399,65.48252147,94.01511623
2006,AUT,PISA_Average,Female,HiY,76.01712901,71.24624396,93.74467134
2007,AUT,PISA_Average,Female,HiY,76.01712901,71.24624396,93.74467134
2008,AUT,PISA_Average,Female,HiY,76.01712901,71.24624396,93.74467134
2009,AUT,PISA_Average,Female,HiY,68.50820313,64.25028755,93.76942177
2010,AUT,PISA_Average,Female,HiY,68.50820313,64.25028755,93.76942177
2011,AUT,PISA_Average,Female,HiY,68.50820313,64.25028755,93.76942177
2012,AUT,PISA_Average,Female,HiY,74.1660306,69.76512361,94.05022853
2013,AUT,PISA_Average,Female,HiY,74.1660306,69.76512361,94.05022853
2014,AUT,PISA_Average,Female,HiY,74.1660306,69.76512361,94.05022853
2015,AUT,PISA_Average,Female,HiY,68.01003214,63.95860324,94.01511623
2016,AUT,PISA_Average,Female,HiY,68.01003214,63.95860324,94.01511623
2006,AUT,PISA_Average,Male,HiY,73.12120288,68.50414148,93.74467134
2007,AUT,PISA_Average,Male,HiY,73.12120288,68.50414148,93.74467134
2008,AUT,PISA_Average,Male,HiY,73.12120288,68.50414148,93.74467134
2009,AUT,PISA_Average,Male,HiY,65.29728213,61.17341747,93.76942177
2010,AUT,PISA_Average,Male,HiY,65.29728213,61.17341747,93.76942177
2011,AUT,PISA_Average,Male,HiY,65.29728213,61.17341747,93.76942177
2012,AUT,PISA_Average,Male,HiY,71.85302016,67.54501232,94.05022853
2013,AUT,PISA_Average,Male,HiY,71.85302016,67.54501232,94.05022853
2014,AUT,PISA_Average,Male,HiY,71.85302016,67.54501232,94.05022853
2015,AUT,PISA_Average,Male,HiY,71.82634454,67.49594728,94.01511623
2016,AUT,PISA_Average,Male,HiY,71.82634454,67.49594728,94.01511623
2006,BEL,PISA_Average,All,HiY,79.24863678,74.04445656,93.42126753
2007,BEL,PISA_Average,All,HiY,79.24863678,74.04445656,93.42126753
2008,BEL,PISA_Average,All,HiY,79.24863678,74.04445656,93.42126753
2009,BEL,PISA_Average,All,HiY,78.56478344,73.38818424,93.39055086
2010,BEL,PISA_Average,All,HiY,78.56478344,73.38818424,93.39055086
2011,BEL,PISA_Average,All,HiY,78.56478344,73.38818424,93.39055086
2012,BEL,PISA_Average,All,HiY,78.15234361,73.10127852,93.50905222
2013,BEL,PISA_Average,All,HiY,78.15234361,73.10127852,93.50905222
2014,BEL,PISA_Average,All,HiY,78.15234361,73.10127852,93.50905222
2015,BEL,PISA_Average,All,HiY,75.09352533,70.31564563,93.61863232
2016,BEL,PISA_Average,All,HiY,75.09352533,70.31564563,93.61863232
2006,BEL,PISA_Average,Female,HiY,83.35871889,77.90557595,93.42126753
2007,BEL,PISA_Average,Female,HiY,83.35871889,77.90557595,93.42126753
2008,BEL,PISA_Average,Female,HiY,83.35871889,77.90557595,93.42126753
2009,BEL,PISA_Average,Female,HiY,78.83445493,73.65509792,93.39055086
2010,BEL,PISA_Average,Female,HiY,78.83445493,73.65509792,93.39055086
2011,BEL,PISA_Average,Female,HiY,78.83445493,73.65509792,93.39055086
2012,BEL,PISA_Average,Female,HiY,78.82471608,73.76958816,93.50905222
2013,BEL,PISA_Average,Female,HiY,78.82471608,73.76958816,93.50905222
2014,BEL,PISA_Average,Female,HiY,78.82471608,73.76958816,93.50905222
2015,BEL,PISA_Average,Female,HiY,74.73490591,69.99691166,93.61863232
2016,BEL,PISA_Average,Female,HiY,74.73490591,69.99691166,93.61863232
2006,BEL,PISA_Average,Male,HiY,76.61070692,71.55677333,93.42126753
2007,BEL,PISA_Average,Male,HiY,76.61070692,71.55677333,93.42126753
2008,BEL,PISA_Average,Male,HiY,76.61070692,71.55677333,93.42126753
2009,BEL,PISA_Average,Male,HiY,76.89016202,71.79762061,93.39055086
2010,BEL,PISA_Average,Male,HiY,76.89016202,71.79762061,93.39055086
2011,BEL,PISA_Average,Male,HiY,76.89016202,71.79762061,93.39055086
2012,BEL,PISA_Average,Male,HiY,77.33236979,72.30935079,93.50905222
2013,BEL,PISA_Average,Male,HiY,77.33236979,72.30935079,93.50905222
2014,BEL,PISA_Average,Male,HiY,77.33236979,72.30935079,93.50905222
2015,BEL,PISA_Average,Male,HiY,75.48530488,70.65754687,93.61863232
2016,BEL,PISA_Average,Male,HiY,75.48530488,70.65754687,93.61863232
2006,BGR,PISA_Average,All,HiY,42.93862548,32.72360997,76.961837
2007,BGR,PISA_Average,All,HiY,42.93862548,32.72360997,76.961837
2008,BGR,PISA_Average,All,HiY,42.93862548,32.72360997,76.961837
2009,BGR,PISA_Average,All,HiY,48.96075528,39.04027965,79.93890684
2010,BGR,PISA_Average,All,HiY,48.96075528,39.04027965,79.93890684
2011,BGR,PISA_Average,All,HiY,48.96075528,39.04027965,79.93890684
2012,BGR,PISA_Average,All,HiY,51.95416529,42.06869172,81.13151742
2013,BGR,PISA_Average,All,HiY,51.95416529,42.06869172,81.13151742
2014,BGR,PISA_Average,All,HiY,51.95416529,42.06869172,81.13151742
2015,BGR,PISA_Average,All,HiY,51.12667474,42.21094663,82.73221927
2016,BGR,PISA_Average,All,HiY,51.12667474,42.21094663,82.73221927
2006,BGR,PISA_Average,Female,HiY,47.37678958,36.19982822,76.961837
2007,BGR,PISA_Average,Female,HiY,47.37678958,36.19982822,76.961837
2008,BGR,PISA_Average,Female,HiY,47.37678958,36.19982822,76.961837
2009,BGR,PISA_Average,Female,HiY,54.85543291,43.84696383,79.93890684
2010,BGR,PISA_Average,Female,HiY,54.85543291,43.84696383,79.93890684
2011,BGR,PISA_Average,Female,HiY,54.85543291,43.84696383,79.93890684
2012,BGR,PISA_Average,Female,HiY,57.75182461,46.80886695,81.13151742
2013,BGR,PISA_Average,Female,HiY,57.75182461,46.80886695,81.13151742
2014,BGR,PISA_Average,Female,HiY,57.75182461,46.80886695,81.13151742
2015,BGR,PISA_Average,Female,HiY,56.4870837,46.68232003,82.73221927
2016,BGR,PISA_Average,Female,HiY,56.4870837,46.68232003,82.73221927
2006,BGR,PISA_Average,Male,HiY,38.21471075,29.04738003,76.961837
2007,BGR,PISA_Average,Male,HiY,38.21471075,29.04738003,76.961837
2008,BGR,PISA_Average,Male,HiY,38.21471075,29.04738003,76.961837
2009,BGR,PISA_Average,Male,HiY,42.64338904,33.93184743,79.93890684
2010,BGR,PISA_Average,Male,HiY,42.64338904,33.93184743,79.93890684
2011,BGR,PISA_Average,Male,HiY,42.64338904,33.93184743,79.93890684
2012,BGR,PISA_Average,Male,HiY,45.07534012,36.37686937,81.13151742
2013,BGR,PISA_Average,Male,HiY,45.07534012,36.37686937,81.13151742
2014,BGR,PISA_Average,Male,HiY,45.07534012,36.37686937,81.13151742
2015,BGR,PISA_Average,Male,HiY,45.9842617,37.94488097,82.73221927
2016,BGR,PISA_Average,Male,HiY,45.9842617,37.94488097,82.73221927
2006,BRA,PISA_Average,All,HiY,23.36260202,17.5720382,75.29575337
2007,BRA,PISA_Average,All,HiY,23.36260202,17.5720382,75.29575337
2008,BRA,PISA_Average,All,HiY,23.36260202,17.5720382,75.29575337
2009,BRA,PISA_Average,All,HiY,26.67396747,20.66715399,77.53144155
2010,BRA,PISA_Average,All,HiY,26.67396747,20.66715399,77.53144155
2011,BRA,PISA_Average,All,HiY,26.67396747,20.66715399,77.53144155
2012,BRA,PISA_Average,All,HiY,22.9850819,18.44256088,80.15444071
2013,BRA,PISA_Average,All,HiY,22.9850819,18.44256088,80.15444071
2014,BRA,PISA_Average,All,HiY,22.9850819,18.44256088,80.15444071
2015,BRA,PISA_Average,All,HiY,26.74015496,21.24612047,79.47426259
2016,BRA,PISA_Average,All,HiY,26.74015496,21.24612047,79.47426259
2006,BRA,PISA_Average,Female,HiY,23.10358251,17.4217631,75.29575337
2007,BRA,PISA_Average,Female,HiY,23.10358251,17.4217631,75.29575337
2008,BRA,PISA_Average,Female,HiY,23.10358251,17.4217631,75.29575337
2009,BRA,PISA_Average,Female,HiY,26.89707156,20.94248345,77.53144155
2010,BRA,PISA_Average,Female,HiY,26.89707156,20.94248345,77.53144155
2011,BRA,PISA_Average,Female,HiY,26.89707156,20.94248345,77.53144155
2012,BRA,PISA_Average,Female,HiY,22.62966502,18.24649812,80.15444071
2013,BRA,PISA_Average,Female,HiY,22.62966502,18.24649812,80.15444071
2014,BRA,PISA_Average,Female,HiY,22.62966502,18.24649812,80.15444071
2015,BRA,PISA_Average,Female,HiY,25.59051519,20.42644662,79.47426259
2016,BRA,PISA_Average,Female,HiY,25.59051519,20.42644662,79.47426259
2006,BRA,PISA_Average,Male,HiY,22.74799297,17.03636724,75.29575337
2007,BRA,PISA_Average,Male,HiY,22.74799297,17.03636724,75.29575337
2008,BRA,PISA_Average,Male,HiY,22.74799297,17.03636724,75.29575337
2009,BRA,PISA_Average,Male,HiY,24.12618594,18.62013001,77.53144155
2010,BRA,PISA_Average,Male,HiY,24.12618594,18.62013001,77.53144155
2011,BRA,PISA_Average,Male,HiY,24.12618594,18.62013001,77.53144155
2012,BRA,PISA_Average,Male,HiY,22.5868788,18.09907476,80.15444071
2013,BRA,PISA_Average,Male,HiY,22.5868788,18.09907476,80.15444071
2014,BRA,PISA_Average,Male,HiY,22.5868788,18.09907476,80.15444071
2015,BRA,PISA_Average,Male,HiY,27.15314187,21.54859368,79.47426259
2016,BRA,PISA_Average,Male,HiY,27.15314187,21.54859368,79.47426259
2006,CAN,PISA_Average,All,HiY,88.61959061,82.88578436,93.53536813
2007,CAN,PISA_Average,All,HiY,88.61959061,82.88578436,93.53536813
2008,CAN,PISA_Average,All,HiY,88.61959061,82.88578436,93.53536813
2009,CAN,PISA_Average,All,HiY,87.9939334,82.11780977,93.3143434
2010,CAN,PISA_Average,All,HiY,87.9939334,82.11780977,93.3143434
2011,CAN,PISA_Average,All,HiY,87.9939334,82.11780977,93.3143434
2012,CAN,PISA_Average,All,HiY,85.45101264,80.00750655,93.63265542
2013,CAN,PISA_Average,All,HiY,85.45101264,80.00750655,93.63265542
2014,CAN,PISA_Average,All,HiY,85.45101264,80.00750655,93.63265542
2015,CAN,PISA_Average,All,HiY,85.52828248,80.26436285,93.84494817
2016,CAN,PISA_Average,All,HiY,85.52828248,80.26436285,93.84494817
2006,CAN,PISA_Average,Female,HiY,90.74274965,84.90033517,93.53536813
2007,CAN,PISA_Average,Female,HiY,90.74274965,84.90033517,93.53536813
2008,CAN,PISA_Average,Female,HiY,90.74274965,84.90033517,93.53536813
2009,CAN,PISA_Average,Female,HiY,89.99208264,84.01544433,93.3143434
2010,CAN,PISA_Average,Female,HiY,89.99208264,84.01544433,93.3143434
2011,CAN,PISA_Average,Female,HiY,89.99208264,84.01544433,93.3143434
2012,CAN,PISA_Average,Female,HiY,87.53845789,81.98531974,93.63265542
2013,CAN,PISA_Average,Female,HiY,87.53845789,81.98531974,93.63265542
2014,CAN,PISA_Average,Female,HiY,87.53845789,81.98531974,93.63265542
2015,CAN,PISA_Average,Female,HiY,86.99194581,81.63944154,93.84494817
2016,CAN,PISA_Average,Female,HiY,86.99194581,81.63944154,93.84494817
2006,CAN,PISA_Average,Male,HiY,88.18064979,82.46100007,93.53536813
2007,CAN,PISA_Average,Male,HiY,88.18064979,82.46100007,93.53536813
2008,CAN,PISA_Average,Male,HiY,88.18064979,82.46100007,93.53536813
2009,CAN,PISA_Average,Male,HiY,85.7634485,80.001686,93.3143434
2010,CAN,PISA_Average,Male,HiY,85.7634485,80.001686,93.3143434
2011,CAN,PISA_Average,Male,HiY,85.7634485,80.001686,93.3143434
2012,CAN,PISA_Average,Male,HiY,83.52050849,78.16903247,93.63265542
2013,CAN,PISA_Average,Male,HiY,83.52050849,78.16903247,93.63265542
2014,CAN,PISA_Average,Male,HiY,83.52050849,78.16903247,93.63265542
2015,CAN,PISA_Average,Male,HiY,84.15672822,78.97022817,93.84494817
2016,CAN,PISA_Average,Male,HiY,84.15672822,78.97022817,93.84494817
2006,CHE,PISA_Average,All,HiY,78.92494525,75.15200534,95.1916771
2007,CHE,PISA_Average,All,HiY,78.92494525,75.15200534,95.1916771
2008,CHE,PISA_Average,All,HiY,78.92494525,75.15200534,95.1916771
2009,CHE,PISA_Average,All,HiY,80.84835395,76.98534991,95.21683142
2010,CHE,PISA_Average,All,HiY,80.84835395,76.98534991,95.21683142
2011,CHE,PISA_Average,All,HiY,80.84835395,76.98534991,95.21683142
2012,CHE,PISA_Average,All,HiY,81.34957478,77.5740691,95.33668435
2013,CHE,PISA_Average,All,HiY,81.34957478,77.5740691,95.33668435
2014,CHE,PISA_Average,All,HiY,81.34957478,77.5740691,95.33668435
2015,CHE,PISA_Average,All,HiY,74.63204089,71.24051377,95.4316009
2016,CHE,PISA_Average,All,HiY,74.63204089,71.24051377,95.4316009
2006,CHE,PISA_Average,Female,HiY,80.71763693,76.88269418,95.1916771
2007,CHE,PISA_Average,Female,HiY,80.71763693,76.88269418,95.1916771
2008,CHE,PISA_Average,Female,HiY,80.71763693,76.88269418,95.1916771
2009,CHE,PISA_Average,Female,HiY,82.11819288,78.21138057,95.21683142
2010,CHE,PISA_Average,Female,HiY,82.11819288,78.21138057,95.21683142
2011,CHE,PISA_Average,Female,HiY,82.11819288,78.21138057,95.21683142
2012,CHE,PISA_Average,Female,HiY,83.65146168,79.78756864,95.33668435
2013,CHE,PISA_Average,Female,HiY,83.65146168,79.78756864,95.33668435
2014,CHE,PISA_Average,Female,HiY,83.65146168,79.78756864,95.33668435
2015,CHE,PISA_Average,Female,HiY,76.56047832,73.10568211,95.4316009
2016,CHE,PISA_Average,Female,HiY,76.56047832,73.10568211,95.4316009
2006,CHE,PISA_Average,Male,HiY,78.33720065,74.56705691,95.1916771
2007,CHE,PISA_Average,Male,HiY,78.33720065,74.56705691,95.1916771
2008,CHE,PISA_Average,Male,HiY,78.33720065,74.56705691,95.1916771
2009,CHE,PISA_Average,Male,HiY,78.79018447,74.99854247,95.21683142
2010,CHE,PISA_Average,Male,HiY,78.79018447,74.99854247,95.21683142
2011,CHE,PISA_Average,Male,HiY,78.79018447,74.99854247,95.21683142
2012,CHE,PISA_Average,Male,HiY,80.3678153,76.61198256,95.33668435
2013,CHE,PISA_Average,Male,HiY,80.3678153,76.61198256,95.33668435
2014,CHE,PISA_Average,Male,HiY,80.3678153,76.61198256,95.33668435
2015,CHE,PISA_Average,Male,HiY,73.80476376,70.42476175,95.4316009
2016,CHE,PISA_Average,Male,HiY,73.80476376,70.42476175,95.4316009
2006,CHL,PISA_Average,All,HiY,40.40059913,33.79211932,83.73270938
2007,CHL,PISA_Average,All,HiY,40.40059913,33.79211932,83.73270938
2008,CHL,PISA_Average,All,HiY,40.40059913,33.79211932,83.73270938
2009,CHL,PISA_Average,All,HiY,42.4361048,35.73926908,84.39946578
2010,CHL,PISA_Average,All,HiY,42.4361048,35.73926908,84.39946578
2011,CHL,PISA_Average,All,HiY,42.4361048,35.73926908,84.39946578
2012,CHL,PISA_Average,All,HiY,38.54099025,33.35100148,86.70738706
2013,CHL,PISA_Average,All,HiY,38.54099025,33.35100148,86.70738706
2014,CHL,PISA_Average,All,HiY,38.54099025,33.35100148,86.70738706
2015,CHL,PISA_Average,All,HiY,44.69751048,39.1029191,87.495943
2016,CHL,PISA_Average,All,HiY,44.69751048,39.1029191,87.495943
2006,CHL,PISA_Average,Female,HiY,36.88357935,30.92121944,83.73270938
2007,CHL,PISA_Average,Female,HiY,36.88357935,30.92121944,83.73270938
2008,CHL,PISA_Average,Female,HiY,36.88357935,30.92121944,83.73270938
2009,CHL,PISA_Average,Female,HiY,39.82698117,33.64675049,84.39946578
2010,CHL,PISA_Average,Female,HiY,39.82698117,33.64675049,84.39946578
2011,CHL,PISA_Average,Female,HiY,39.82698117,33.64675049,84.39946578
2012,CHL,PISA_Average,Female,HiY,36.26766217,31.44561968,86.70738706
2013,CHL,PISA_Average,Female,HiY,36.26766217,31.44561968,86.70738706
2014,CHL,PISA_Average,Female,HiY,36.26766217,31.44561968,86.70738706
2015,CHL,PISA_Average,Female,HiY,41.62857197,36.47774024,87.495943
2016,CHL,PISA_Average,Female,HiY,41.62857197,36.47774024,87.495943
2006,CHL,PISA_Average,Male,HiY,43.12039633,35.98598671,83.73270938
2007,CHL,PISA_Average,Male,HiY,43.12039633,35.98598671,83.73270938
2008,CHL,PISA_Average,Male,HiY,43.12039633,35.98598671,83.73270938
2009,CHL,PISA_Average,Male,HiY,43.83505657,36.85010096,84.39946578
2010,CHL,PISA_Average,Male,HiY,43.83505657,36.85010096,84.39946578
2011,CHL,PISA_Average,Male,HiY,43.83505657,36.85010096,84.39946578
2012,CHL,PISA_Average,Male,HiY,41.6301181,35.97162449,86.70738706
2013,CHL,PISA_Average,Male,HiY,41.6301181,35.97162449,86.70738706
2014,CHL,PISA_Average,Male,HiY,41.6301181,35.97162449,86.70738706
2015,CHL,PISA_Average,Male,HiY,47.78613779,41.75004117,87.495943
2016,CHL,PISA_Average,Male,HiY,47.78613779,41.75004117,87.495943
2006,COL,PISA_Average,All,HiY,25.12227567,16.47383471,65.43374464
2007,COL,PISA_Average,All,HiY,25.12227567,16.47383471,65.43374464
2008,COL,PISA_Average,All,HiY,25.12227567,16.47383471,65.43374464
2009,COL,PISA_Average,All,HiY,26.94784486,18.65373248,69.03578429
2010,COL,PISA_Average,All,HiY,26.94784486,18.65373248,69.03578429
2011,COL,PISA_Average,All,HiY,26.94784486,18.65373248,69.03578429
2012,COL,PISA_Average,All,HiY,20.9278265,15.30282939,73.16353725
2013,COL,PISA_Average,All,HiY,20.9278265,15.30282939,73.16353725
2014,COL,PISA_Average,All,HiY,20.9278265,15.30282939,73.16353725
2015,COL,PISA_Average,All,HiY,30.81542693,23.46250451,76.10349516
2016,COL,PISA_Average,All,HiY,30.81542693,23.46250451,76.10349516
2006,COL,PISA_Average,Female,HiY,23.01345404,15.22037364,65.43374464
2007,COL,PISA_Average,Female,HiY,23.01345404,15.22037364,65.43374464
2008,COL,PISA_Average,Female,HiY,23.01345404,15.22037364,65.43374464
2009,COL,PISA_Average,Female,HiY,23.52315175,16.35154665,69.03578429
2010,COL,PISA_Average,Female,HiY,23.52315175,16.35154665,69.03578429
2011,COL,PISA_Average,Female,HiY,23.52315175,16.35154665,69.03578429
2012,COL,PISA_Average,Female,HiY,17.97009239,13.20095688,73.16353725
2013,COL,PISA_Average,Female,HiY,17.97009239,13.20095688,73.16353725
2014,COL,PISA_Average,Female,HiY,17.97009239,13.20095688,73.16353725
2015,COL,PISA_Average,Female,HiY,29.93640686,22.85652747,76.10349516
2016,COL,PISA_Average,Female,HiY,29.93640686,22.85652747,76.10349516
2006,COL,PISA_Average,Male,HiY,25.48056867,16.43456454,65.43374464
2007,COL,PISA_Average,Male,HiY,25.48056867,16.43456454,65.43374464
2008,COL,PISA_Average,Male,HiY,25.48056867,16.43456454,65.43374464
2009,COL,PISA_Average,Male,HiY,30.16374574,20.65456162,69.03578429
2010,COL,PISA_Average,Male,HiY,30.16374574,20.65456162,69.03578429
2011,COL,PISA_Average,Male,HiY,30.16374574,20.65456162,69.03578429
2012,COL,PISA_Average,Male,HiY,21.9990256,15.94346103,73.16353725
2013,COL,PISA_Average,Male,HiY,21.9990256,15.94346103,73.16353725
2014,COL,PISA_Average,Male,HiY,21.9990256,15.94346103,73.16353725
2015,COL,PISA_Average,Male,HiY,30.71511238,23.29135858,76.10349516
2016,COL,PISA_Average,Male,HiY,30.71511238,23.29135858,76.10349516
2012,CRI,PISA_Average,All,HiY,32.48972934,25.37750464,77.98318014
2013,CRI,PISA_Average,All,HiY,32.48972934,25.37750464,77.98318014
2014,CRI,PISA_Average,All,HiY,32.48972934,25.37750464,77.98318014
2015,CRI,PISA_Average,All,HiY,26.58939744,21.16276691,79.53479912
2016,CRI,PISA_Average,All,HiY,26.58939744,21.16276691,79.53479912
2012,CRI,PISA_Average,Female,HiY,30.59255901,24.05456387,77.98318014
2013,CRI,PISA_Average,Female,HiY,30.59255901,24.05456387,77.98318014
2014,CRI,PISA_Average,Female,HiY,30.59255901,24.05456387,77.98318014
2015,CRI,PISA_Average,Female,HiY,24.19371588,19.39220483,79.53479912
2016,CRI,PISA_Average,Female,HiY,24.19371588,19.39220483,79.53479912
2012,CRI,PISA_Average,Male,HiY,32.76724082,25.37968092,77.98318014
2013,CRI,PISA_Average,Male,HiY,32.76724082,25.37968092,77.98318014
2014,CRI,PISA_Average,Male,HiY,32.76724082,25.37968092,77.98318014
2015,CRI,PISA_Average,Male,HiY,29.48615175,23.32530436,79.53479912
2016,CRI,PISA_Average,Male,HiY,29.48615175,23.32530436,79.53479912
2015,CYP,PISA_Average,All,HiY,42.03196705,38.34303345,91.07875753
2016,CYP,PISA_Average,All,HiY,42.03196705,38.34303345,91.07875753
2015,CYP,PISA_Average,Female,HiY,46.14026439,42.10754218,91.07875753
2016,CYP,PISA_Average,Female,HiY,46.14026439,42.10754218,91.07875753
2015,CYP,PISA_Average,Male,HiY,37.9325241,34.57350442,91.07875753
2016,CYP,PISA_Average,Male,HiY,37.9325241,34.57350442,91.07875753
2006,CZE,PISA_Average,All,HiY,76.64408028,68.87888637,89.97949129
2007,CZE,PISA_Average,All,HiY,76.64408028,68.87888637,89.97949129
2008,CZE,PISA_Average,All,HiY,76.64408028,68.87888637,89.97949129
2009,CZE,PISA_Average,All,HiY,69.27042367,62.34236477,90.11023548
2010,CZE,PISA_Average,All,HiY,69.27042367,62.34236477,90.11023548
2011,CZE,PISA_Average,All,HiY,69.27042367,62.34236477,90.11023548
2012,CZE,PISA_Average,All,HiY,75.90802847,68.54292487,90.38532339
2013,CZE,PISA_Average,All,HiY,75.90802847,68.54292487,90.38532339
2014,CZE,PISA_Average,All,HiY,75.90802847,68.54292487,90.38532339
2015,CZE,PISA_Average,All,HiY,70.47321841,64.20959082,91.09664315
2016,CZE,PISA_Average,All,HiY,70.47321841,64.20959082,91.09664315
2006,CZE,PISA_Average,Female,HiY,78.85454546,70.92435371,89.97949129
2007,CZE,PISA_Average,Female,HiY,78.85454546,70.92435371,89.97949129
2008,CZE,PISA_Average,Female,HiY,78.85454546,70.92435371,89.97949129
2009,CZE,PISA_Average,Female,HiY,75.62747943,68.1148938,90.11023548
2010,CZE,PISA_Average,Female,HiY,75.62747943,68.1148938,90.11023548
2011,CZE,PISA_Average,Female,HiY,75.62747943,68.1148938,90.11023548
2012,CZE,PISA_Average,Female,HiY,78.31557056,70.78418248,90.38532339
2013,CZE,PISA_Average,Female,HiY,78.31557056,70.78418248,90.38532339
2014,CZE,PISA_Average,Female,HiY,78.31557056,70.78418248,90.38532339
2015,CZE,PISA_Average,Female,HiY,72.07339263,65.71858536,91.09664315
2016,CZE,PISA_Average,Female,HiY,72.07339263,65.71858536,91.09664315
2006,CZE,PISA_Average,Male,HiY,73.15866965,65.69329506,89.97949129
2007,CZE,PISA_Average,Male,HiY,73.15866965,65.69329506,89.97949129
2008,CZE,PISA_Average,Male,HiY,73.15866965,65.69329506,89.97949129
2009,CZE,PISA_Average,Male,HiY,64.14313557,57.65177814,90.11023548
2010,CZE,PISA_Average,Male,HiY,64.14313557,57.65177814,90.11023548
2011,CZE,PISA_Average,Male,HiY,64.14313557,57.65177814,90.11023548
2012,CZE,PISA_Average,Male,HiY,74.27802476,67.02129369,90.38532339
2013,CZE,PISA_Average,Male,HiY,74.27802476,67.02129369,90.38532339
2014,CZE,PISA_Average,Male,HiY,74.27802476,67.02129369,90.38532339
2015,CZE,PISA_Average,Male,HiY,70.50915459,64.17946948,91.09664315
2016,CZE,PISA_Average,Male,HiY,70.50915459,64.17946948,91.09664315
2006,DEU,PISA_Average,All,HiY,76.86448651,71.57894183,93.17179895
2007,DEU,PISA_Average,All,HiY,76.86448651,71.57894183,93.17179895
2008,DEU,PISA_Average,All,HiY,76.86448651,71.57894183,93.17179895
2009,DEU,PISA_Average,All,HiY,79.22839479,73.73483114,93.10427339
2010,DEU,PISA_Average,All,HiY,79.22839479,73.73483114,93.10427339
2011,DEU,PISA_Average,All,HiY,79.22839479,73.73483114,93.10427339
2012,DEU,PISA_Average,All,HiY,81.15639638,76.09355476,93.79496215
2013,DEU,PISA_Average,All,HiY,81.15639638,76.09355476,93.79496215
2014,DEU,PISA_Average,All,HiY,81.15639638,76.09355476,93.79496215
2015,DEU,PISA_Average,All,HiY,77.12824265,72.4877808,93.9620943
2016,DEU,PISA_Average,All,HiY,77.12824265,72.4877808,93.9620943
2006,DEU,PISA_Average,Female,HiY,77.40171931,72.11060577,93.17179895
2007,DEU,PISA_Average,Female,HiY,77.40171931,72.11060577,93.17179895
2008,DEU,PISA_Average,Female,HiY,77.40171931,72.11060577,93.17179895
